1998256	2.1.237	1997269	19537920	69439488
1998492	chrome	1997474	92553216	20078592
2006059	kworker/25:2-events	2	0	0
2025513	chrome	1997269	43094016	15355904
2092807	kworker/R-tls-strp	2	0	0
2115631	minio_linux_amd	6718	244428800	16478208
2142539	kworker/u129:5-events_unbound	2	0	0
2157194	python	6718	2891776	33644544
2157300	python	2157194	21905408	79618048
2158351	node	6718	17457152	29704192
2158396	esbuild	2158351	5795840	954368
2159643	redis-server	6718	8998912	2322432
2159961	landing-page-bu	6718	17432576	3936256
2160027	node	6718	21737472	36511744
2160644	system-monitor-	1	45518848	2240512
2160770	node	1	63787008	13496320
2178335	node	143039	130240512	26148864
2186564	vidmem	2	0	0
2186571	UVM	2	0	0
2186572	UVM	2	0	0
2187104	whisper-server	6718	1838358528	145014784
2187107	resource-whispe	6718	11051008	790528
2219631	kworker/5:0-mm_percpu_wq	2	0	0
2239394	kworker/28:0-cgroup_release	2	0	0
2246000	kworker/u132:2-ttm	2	0	0
2294261	kworker/29:2-events	2	0	0
2332393	kworker/u129:14-events_unbound	2	0	0
2368095	bash	341765	2506752	5378048
2368135	tmux:	747090	3702784	671744
2368221	vrooli	2368095	266240	3842048
2368227	claude	2368221	243187712	345358336
2437428	codex	341955	60592128	62291968
2454782	kworker/u132:0-ttm	2	0	0
2468907	qdrant_linux_am	6718	424775680	195866624
2484197	kworker/u129:4-events_unbound	2	0	0
2493145	agent-manager-a	1	65732608	2818048
2495922	node	1	36614144	8441856
2498887	codex-code-mode	2437428	16384	1953792
2502810	kworker/1:2-memcg	2	0	0
2529004	systemd-journal	1	31772672	1101824
2529333	psimon	2	0	0
2591250	kworker/u130:2-events_unbound	2	0	0
